Experiment	Z spectroscopy	
Saved Date	16.02.2019 17:35:14	
User		
X (m)	75.6695E-9	
Y (m)	15.3828E-9	
Z (m)	-16.9806E-9	
Z offset (m)	700E-12	
Z sweep distance (m)	1.12E-9	
Settling time (s)	10E-3	
Integration time (s)	60E-3	
Final Z (m)	N/A	
Start time	16.02.2019 17:33:53	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Z rel (m)	Current (A)	Bias (V)	Z (m)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	Current [bwd] (A)	Bias [bwd] (V)	Z [bwd] (m)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)
242.12427E-12	-222.77112E-15	0.0000000E+0	-16.738454E-9	4.5238442E+0	52.524721E-12	-1.0556986E+0	181.48517E-6	-249.83927E-15	0.0000000E+0	-16.738454E-9	-1.2728883E+0	51.211133E-12	-1.6011122E+0	138.30813E-6
239.87978E-12	-236.24998E-15	0.0000000E+0	-16.740699E-9	3.5539854E+0	50.171693E-12	-983.07776E-3	202.20919E-6	-215.86689E-15	0.0000000E+0	-16.740699E-9	-1.3102874E+0	54.094351E-12	-1.5100501E+0	112.21380E-6
237.63530E-12	-239.49839E-15	0.0000000E+0	-16.742943E-9	-1.2450022E+0	49.882345E-12	-1.3754472E+0	207.70020E-6	-211.97288E-15	0.0000000E+0	-16.742943E-9	-4.7837863E+0	55.648645E-12	-1.7107891E+0	119.65887E-6
235.39079E-12	-228.97260E-15	0.0000000E+0	-16.745188E-9	-2.4232156E+0	55.176926E-12	-1.5236914E+0	136.76359E-6	-219.45080E-15	0.0000000E+0	-16.745188E-9	2.8007016E+0	51.099885E-12	-1.0142077E+0	182.62902E-6
233.14634E-12	-245.84287E-15	0.0000000E+0	-16.747432E-9	-2.5839362E+0	51.220344E-12	-1.5933807E+0	166.45732E-6	-229.58903E-15	0.0000000E+0	-16.747432E-9	1.6019816E+0	47.805020E-12	-1.2110821E+0	213.68146E-6
230.90185E-12	-231.47426E-15	0.0000000E+0	-16.749677E-9	-317.17157E-3	52.579229E-12	-1.4618309E+0	143.51259E-6	-224.58232E-15	0.0000000E+0	-16.749677E-9	3.9887450E+0	54.404755E-12	-1.0495439E+0	140.49228E-6
228.65732E-12	-246.21009E-15	0.0000000E+0	-16.751921E-9	2.0261824E+0	53.299358E-12	-1.2396268E+0	120.71277E-6	-230.46861E-15	0.0000000E+0	-16.751921E-9	3.3749762E+0	51.983976E-12	-1.2198006E+0	184.09186E-6
226.41283E-12	-237.46508E-15	0.0000000E+0	-16.754166E-9	1.6517118E+0	41.945353E-12	-1.2275087E+0	251.24382E-6	-239.08970E-15	0.0000000E+0	-16.754166E-9	-1.7251923E+0	49.483886E-12	-1.6613595E+0	217.25027E-6
224.16835E-12	-260.60577E-15	0.0000000E+0	-16.756410E-9	-1.1192086E+0	47.116408E-12	-1.4101549E+0	220.26323E-6	-242.31778E-15	0.0000000E+0	-16.756410E-9	-2.4770076E+0	49.248008E-12	-1.6611382E+0	217.38550E-6
221.92387E-12	-251.29169E-15	0.0000000E+0	-16.758655E-9	-236.10368E-3	49.228708E-12	-1.3108637E+0	203.32640E-6	-228.69212E-15	0.0000000E+0	-16.758655E-9	1.0101272E+0	46.517741E-12	-1.3470659E+0	236.50168E-6
219.67939E-12	-237.56450E-15	0.0000000E+0	-16.760898E-9	-4.6118474E+0	50.415474E-12	-1.8085551E+0	193.44431E-6	-236.47168E-15	0.0000000E+0	-16.760898E-9	-1.5563965E+0	45.078632E-12	-1.4980204E+0	236.30964E-6
217.43490E-12	-238.63149E-15	0.0000000E+0	-16.763144E-9	4.1085324E+0	49.722827E-12	-1.0478169E+0	197.98992E-6	-229.96305E-15	0.0000000E+0	-16.763144E-9	1.6665196E+0	45.450019E-12	-1.2391101E+0	216.60319E-6
215.19042E-12	-232.90175E-15	0.0000000E+0	-16.765389E-9	1.7598295E+0	48.124081E-12	-1.1309029E+0	222.74419E-6	-227.88149E-15	0.0000000E+0	-16.765389E-9	1.8351080E+0	53.322985E-12	-1.3207737E+0	127.65649E-6
212.94594E-12	-254.12379E-15	0.0000000E+0	-16.767633E-9	3.1666818E+0	51.799683E-12	-973.67656E-3	176.77093E-6	-236.90238E-15	0.0000000E+0	-16.767633E-9	1.4258986E+0	51.370578E-12	-1.4527936E+0	155.50574E-6
210.70140E-12	-234.72649E-15	0.0000000E+0	-16.769878E-9	1.7582312E+0	50.851580E-12	-1.0196949E+0	186.42805E-6	-227.37041E-15	0.0000000E+0	-16.769878E-9	-3.0001299E+0	51.223178E-12	-1.8028361E+0	168.75588E-6
208.45692E-12	-237.13337E-15	0.0000000E+0	-16.772121E-9	-1.2465031E+0	49.016277E-12	-1.2572041E+0	204.70211E-6	-227.03153E-15	0.0000000E+0	-16.772121E-9	4.3362346E+0	43.131783E-12	-1.1261477E+0	235.20534E-6
206.21244E-12	-248.95971E-15	0.0000000E+0	-16.774367E-9	-853.93900E-3	52.109837E-12	-1.2903731E+0	168.46426E-6	-226.24967E-15	0.0000000E+0	-16.774367E-9	-944.80467E-3	55.175614E-12	-1.6739579E+0	100.27278E-6
203.96795E-12	-211.78800E-15	0.0000000E+0	-16.776610E-9	-1.2638217E+0	46.949274E-12	-1.3785136E+0	222.56817E-6	-234.76921E-15	0.0000000E+0	-16.776610E-9	156.26098E-3	55.840013E-12	-1.5886068E+0	116.53066E-6
201.72347E-12	-212.40781E-15	0.0000000E+0	-16.778856E-9	188.62055E-3	43.411746E-12	-1.2608743E+0	278.38541E-6	-238.23803E-15	0.0000000E+0	-16.778856E-9	3.9814913E+0	56.279766E-12	-1.3053896E+0	133.67341E-6
199.47899E-12	-254.71823E-15	0.0000000E+0	-16.781099E-9	-4.4699230E+0	50.966165E-12	-1.7579436E+0	210.00132E-6	-215.44382E-15	0.0000000E+0	-16.781099E-9	4.8030128E+0	54.209776E-12	-1.3704751E+0	180.89154E-6
197.23451E-12	-250.43539E-15	0.0000000E+0	-16.783344E-9	2.9578509E+0	55.192451E-12	-1.1358212E+0	150.53857E-6	-229.89577E-15	0.0000000E+0	-16.783344E-9	3.5220618E+0	49.395384E-12	-1.6051470E+0	235.43113E-6
194.99002E-12	-230.03707E-15	0.0000000E+0	-16.785588E-9	334.48526E-3	52.000019E-12	-1.2853149E+0	171.81272E-6	-247.04736E-15	0.0000000E+0	-16.785588E-9	4.5684390E+0	41.369023E-12	-1.5824952E+0	309.02651E-6
192.74554E-12	-234.86145E-15	0.0000000E+0	-16.787833E-9	-3.6554952E+0	46.365134E-12	-1.6823691E+0	234.25721E-6	-218.64906E-15	0.0000000E+0	-16.787833E-9	-1.0402673E+0	41.969293E-12	-2.1972177E+0	268.83296E-6
190.50100E-12	-235.45502E-15	0.0000000E+0	-16.790077E-9	-1.5617647E+0	44.682102E-12	-1.5737857E+0	270.21111E-6	-242.67657E-15	0.0000000E+0	-16.790077E-9	-4.3313394E+0	38.584275E-12	-2.3485310E+0	272.26750E-6
188.25652E-12	-245.90592E-15	0.0000000E+0	-16.792322E-9	-6.0880628E+0	47.020374E-12	-2.0423250E+0	261.64367E-6	-215.89355E-15	0.0000000E+0	-16.792322E-9	550.56494E-3	48.786055E-12	-1.8375090E+0	133.44741E-6
186.01204E-12	-247.24962E-15	0.0000000E+0	-16.794568E-9	-4.3356109E+0	41.575070E-12	-2.0288353E+0	341.50440E-6	-245.80140E-15	0.0000000E+0	-16.794568E-9	-1.5061476E+0	49.161192E-12	-2.0041046E+0	131.11031E-6
183.76756E-12	-227.13899E-15	0.0000000E+0	-16.796811E-9	-2.3359230E+0	46.463323E-12	-1.9619712E+0	310.65635E-6	-244.30244E-15	0.0000000E+0	-16.796811E-9	173.71525E-3	52.390491E-12	-1.8509502E+0	95.345662E-6
181.52307E-12	-232.03526E-15	0.0000000E+0	-16.799056E-9	-4.6566863E+0	52.802668E-12	-2.2610576E+0	244.02278E-6	-224.12667E-15	0.0000000E+0	-16.799056E-9	434.50990E-3	57.512602E-12	-1.8279405E+0	62.448358E-6
179.27859E-12	-234.88768E-15	0.0000000E+0	-16.801300E-9	186.96669E-3	52.244032E-12	-1.9122934E+0	239.02192E-6	-235.04506E-15	0.0000000E+0	-16.801300E-9	-339.78739E-3	56.131200E-12	-1.9160663E+0	105.03474E-6
177.03411E-12	-230.35057E-15	0.0000000E+0	-16.803545E-9	594.55985E-3	57.286002E-12	-1.8482226E+0	168.29393E-6	-234.52678E-15	0.0000000E+0	-16.803545E-9	5.9246769E+0	53.162696E-12	-1.4271654E+0	160.06011E-6
174.78963E-12	-235.72198E-15	0.0000000E+0	-16.805789E-9	493.93517E-3	59.853095E-12	-1.8867809E+0	106.84483E-6	-233.77033E-15	0.0000000E+0	-16.805789E-9	-1.3531491E+0	57.945346E-12	-2.0716298E+0	114.53148E-6
172.54509E-12	-238.49697E-15	0.0000000E+0	-16.808034E-9	834.08439E-3	54.885353E-12	-1.8181034E+0	129.74403E-6	-240.76211E-15	0.0000000E+0	-16.808034E-9	980.81708E-3	55.796024E-12	-1.9409394E+0	169.79921E-6
170.30061E-12	-229.78323E-15	0.0000000E+0	-16.810278E-9	-1.4459939E+0	48.948862E-12	-2.0303302E+0	192.15046E-6	-251.09794E-15	0.0000000E+0	-16.810278E-9	93.168341E-3	51.465339E-12	-2.0016911E+0	231.03152E-6
168.05612E-12	-225.59347E-15	0.0000000E+0	-16.812523E-9	2.8887744E+0	49.964460E-12	-1.6609452E+0	187.77771E-6	-225.63747E-15	0.0000000E+0	-16.812523E-9	151.80208E-3	45.990239E-12	-1.9745345E+0	287.24546E-6
165.81164E-12	-251.20243E-15	0.0000000E+0	-16.814766E-9	1.9776770E+0	51.778835E-12	-1.7011460E+0	161.64189E-6	-236.06933E-15	0.0000000E+0	-16.814766E-9	6.6226506E+0	45.777111E-12	-1.5049161E+0	270.17266E-6
163.56716E-12	-234.59956E-15	0.0000000E+0	-16.817012E-9	-3.9582272E+0	50.872973E-12	-2.1601515E+0	167.48367E-6	-231.86604E-15	0.0000000E+0	-16.817012E-9	544.52848E-3	51.725211E-12	-2.0745871E+0	201.24106E-6
161.32268E-12	-225.48432E-15	0.0000000E+0	-16.819255E-9	-3.0930915E+0	42.757721E-12	-2.2429829E+0	268.10865E-6	-234.58687E-15	0.0000000E+0	-16.819255E-9	3.6357455E+0	58.427971E-12	-1.8810230E+0	151.18586E-6
159.07820E-12	-257.51309E-15	0.0000000E+0	-16.821501E-9	-5.1844525E+0	48.018742E-12	-2.5783153E+0	232.54962E-6	-220.81142E-15	0.0000000E+0	-16.821501E-9	3.2013094E+0	46.980021E-12	-2.0380988E+0	285.00357E-6
156.83371E-12	-243.48083E-15	0.0000000E+0	-16.823744E-9	645.95062E-3	53.013875E-12	-2.1332462E+0	170.14222E-6	-254.53375E-15	0.0000000E+0	-16.823744E-9	-2.8108110E+0	43.491596E-12	-2.5096941E+0	302.83967E-6
154.58923E-12	-222.05738E-15	0.0000000E+0	-16.825989E-9	61.943583E-3	51.789094E-12	-2.1844320E+0	177.62391E-6	-237.25691E-15	0.0000000E+0	-16.825989E-9	631.29997E-3	48.365537E-12	-2.2223973E+0	237.35523E-6
152.34469E-12	-240.45918E-15	0.0000000E+0	-16.828235E-9	633.75115E-3	50.972636E-12	-2.1083946E+0	179.47375E-6	-239.93161E-15	0.0000000E+0	-16.828235E-9	-5.4308305E+0	45.590028E-12	-2.6283364E+0	257.74908E-6
150.10021E-12	-245.47904E-15	0.0000000E+0	-16.830478E-9	4.2657537E+0	49.761733E-12	-1.7286663E+0	191.38760E-6	-229.22983E-15	0.0000000E+0	-16.830478E-9	1.2203631E+0	51.366265E-12	-1.9859982E+0	182.72264E-6
147.85573E-12	-248.32507E-15	0.0000000E+0	-16.832724E-9	1.5316824E+0	51.740313E-12	-1.8931347E+0	171.27256E-6	-226.51283E-15	0.0000000E+0	-16.832724E-9	1.3756500E+0	58.742615E-12	-2.0348175E+0	126.16687E-6
145.61125E-12	-235.14109E-15	0.0000000E+0	-16.834967E-9	555.49073E-3	49.707582E-12	-1.9728199E+0	187.35115E-6	-245.35465E-15	0.0000000E+0	-16.834967E-9	3.9878812E+0	50.112334E-12	-1.8788705E+0	245.80301E-6
143.36676E-12	-231.59442E-15	0.0000000E+0	-16.837213E-9	-2.1619003E+0	46.769314E-12	-2.2157948E+0	229.29940E-6	-219.78629E-15	0.0000000E+0	-16.837213E-9	1.8556319E+0	47.832474E-12	-2.1588991E+0	265.73066E-6
141.12228E-12	-240.46680E-15	0.0000000E+0	-16.839456E-9	-804.45075E-3	46.800234E-12	-2.1394904E+0	240.69968E-6	-224.01963E-15	0.0000000E+0	-16.839456E-9	-1.1842777E+0	41.002205E-12	-2.4222498E+0	321.91889E-6
138.87780E-12	-239.71753E-15	0.0000000E+0	-16.841701E-9	-2.2848706E+0	49.896660E-12	-2.3093669E+0	212.52992E-6	-223.85547E-15	0.0000000E+0	-16.841701E-9	4.1558638E+0	42.029536E-12	-1.9976058E+0	270.13515E-6
136.63332E-12	-216.19943E-15	0.0000000E+0	-16.843945E-9	807.52289E-3	49.047797E-12	-2.0997510E+0	225.26670E-6	-229.17145E-15	0.0000000E+0	-16.843945E-9	1.0575436E+0	57.670646E-12	-2.2977695E+0	104.30443E-6
134.38878E-12	-233.32820E-15	0.0000000E+0	-16.846190E-9	6.2559729E+0	54.146947E-12	-1.5082537E+0	164.64965E-6	-211.74822E-15	0.0000000E+0	-16.846190E-9	475.86727E-3	60.328152E-12	-2.3759115E+0	104.62254E-6
132.14430E-12	-237.68550E-15	0.0000000E+0	-16.848434E-9	959.70440E-3	53.783759E-12	-1.8182243E+0	148.25788E-6	-221.94442E-15	0.0000000E+0	-16.848434E-9	-4.2684522E+0	49.642894E-12	-2.7192614E+0	245.28001E-6
129.89981E-12	-234.52128E-15	0.0000000E+0	-16.850679E-9	-2.7971175E+0	51.430221E-12	-2.2063859E+0	170.27700E-6	-245.91776E-15	0.0000000E+0	-16.850679E-9	1.5471846E+0	44.970253E-12	-2.2046645E+0	278.38268E-6
127.65533E-12	-243.71098E-15	0.0000000E+0	-16.852923E-9	-2.6604517E+0	53.483339E-12	-2.2826650E+0	132.55028E-6	-236.39128E-15	0.0000000E+0	-16.852923E-9	-1.5653865E+0	47.382015E-12	-2.4799609E+0	237.95913E-6
125.41085E-12	-237.43588E-15	0.0000000E+0	-16.855168E-9	-636.93708E-3	43.869873E-12	-2.1190531E+0	244.27997E-6	-229.08642E-15	0.0000000E+0	-16.855168E-9	-1.2770818E+0	47.546325E-12	-2.4374425E+0	225.55490E-6
123.16637E-12	-229.37284E-15	0.0000000E+0	-16.857411E-9	1.1110545E+0	42.104695E-12	-1.9816922E+0	290.06056E-6	-244.16791E-15	0.0000000E+0	-16.857411E-9	2.0265787E+0	46.290381E-12	-2.1739507E+0	231.59751E-6
120.92188E-12	-252.73525E-15	0.0000000E+0	-16.859657E-9	-5.1885676E+0	45.446303E-12	-2.5884733E+0	280.85132E-6	-227.91323E-15	0.0000000E+0	-16.859657E-9	7.7628751E+0	51.965061E-12	-1.8279634E+0	157.22594E-6
118.67740E-12	-245.76080E-15	0.0000000E+0	-16.861902E-9	-2.7928121E+0	44.875229E-12	-2.5113235E+0	302.95408E-6	-231.81698E-15	0.0000000E+0	-16.861902E-9	-846.54349E-3	50.516202E-12	-2.6567914E+0	184.61427E-6
116.43292E-12	-250.31100E-15	0.0000000E+0	-16.864146E-9	2.3927879E+0	57.539175E-12	-2.0564260E+0	160.52359E-6	-235.46136E-15	0.0000000E+0	-16.864146E-9	-807.95473E-3	40.582291E-12	-2.6214247E+0	270.39277E-6
114.18838E-12	-240.58359E-15	0.0000000E+0	-16.866391E-9	2.1234541E+0	58.351698E-12	-1.9746928E+0	119.47656E-6	-218.84325E-15	0.0000000E+0	-16.866391E-9	1.0614696E+0	49.404151E-12	-2.4576831E+0	154.31923E-6
111.94390E-12	-234.19550E-15	0.0000000E+0	-16.868634E-9	-621.65654E-3	61.500235E-12	-2.1874096E+0	58.628946E-6	-233.89767E-15	0.0000000E+0	-16.868634E-9	99.349201E-3	46.948556E-12	-2.5804412E+0	176.03181E-6
109.69942E-12	-253.71467E-15	0.0000000E+0	-16.870880E-9	-953.60148E-3	56.837288E-12	-2.2515297E+0	66.030268E-6	-234.24080E-15	0.0000000E+0	-16.870880E-9	6.0101824E+0	53.250813E-12	-2.1579320E+0	105.26081E-6
107.45493E-12	-237.05511E-15	0.0000000E+0	-16.873123E-9	1.8782973E+0	49.240580E-12	-1.9928027E+0	144.34129E-6	-239.41927E-15	0.0000000E+0	-16.873123E-9	-1.1106272E+0	55.110388E-12	-2.8262107E+0	103.44358E-6
105.21045E-12	-229.28187E-15	0.0000000E+0	-16.875369E-9	1.3755124E+0	51.971639E-12	-1.9945387E+0	111.18479E-6	-222.42715E-15	0.0000000E+0	-16.875369E-9	-2.3358800E+0	51.111438E-12	-2.8586514E+0	157.16779E-6
102.96597E-12	-216.00312E-15	0.0000000E+0	-16.877612E-9	-1.8923427E+0	46.382613E-12	-2.2800586E+0	177.13483E-6	-222.76563E-15	0.0000000E+0	-16.877612E-9	-1.4842366E+0	54.411978E-12	-2.7171822E+0	129.23904E-6
100.72149E-12	-240.90132E-15	0.0000000E+0	-16.879858E-9	-4.8577423E+0	43.481770E-12	-2.6152172E+0	228.11745E-6	-222.01465E-15	0.0000000E+0	-16.879858E-9	3.1671624E+0	46.767815E-12	-2.3231304E+0	216.13743E-6
98.477004E-12	-259.07255E-15	0.0000000E+0	-16.882101E-9	-8.3933964E+0	49.655783E-12	-3.0935335E+0	175.26701E-6	-240.88609E-15	0.0000000E+0	-16.882101E-9	1.6761186E+0	45.963788E-12	-2.4941328E+0	211.54222E-6
96.232466E-12	-239.79327E-15	0.0000000E+0	-16.884346E-9	-1.5801934E+0	56.864118E-12	-2.6340218E+0	85.948093E-6	-211.87726E-15	0.0000000E+0	-16.884346E-9	7.1689234E+0	50.403143E-12	-2.2294476E+0	154.05293E-6
93.987984E-12	-238.99535E-15	0.0000000E+0	-16.886590E-9	-157.40718E-3	57.697101E-12	-2.5203207E+0	44.063454E-6	-234.83225E-15	0.0000000E+0	-16.886590E-9	-4.9293036E+0	50.231895E-12	-3.3233399E+0	155.45610E-6
91.743502E-12	-227.94622E-15	0.0000000E+0	-16.888835E-9	4.4840231E+0	53.880182E-12	-2.0635390E+0	61.500854E-6	-239.85336E-15	0.0000000E+0	-16.888835E-9	-3.3232515E+0	47.408494E-12	-3.0377474E+0	180.67029E-6
89.499019E-12	-237.84921E-15	0.0000000E+0	-16.891081E-9	-805.04882E-3	45.768733E-12	-2.4684787E+0	149.16617E-6	-224.41773E-15	0.0000000E+0	-16.891081E-9	1.8567678E+0	54.963388E-12	-2.5818632E+0	103.18073E-6
87.254537E-12	-235.20498E-15	0.0000000E+0	-16.893324E-9	-2.2018657E+0	38.809053E-12	-2.6631765E+0	254.37342E-6	-239.02283E-15	0.0000000E+0	-16.893324E-9	-753.54081E-3	52.603668E-12	-2.8365574E+0	143.91320E-6
85.010055E-12	-226.49082E-15	0.0000000E+0	-16.895569E-9	-4.8465776E+0	43.811097E-12	-2.9537652E+0	237.65494E-6	-224.58654E-15	0.0000000E+0	-16.895569E-9	1.3290222E+0	45.878405E-12	-2.6543701E+0	216.36850E-6
82.765572E-12	-229.13550E-15	0.0000000E+0	-16.897813E-9	2.0144162E+0	45.016064E-12	-2.3967416E+0	243.68049E-6	-242.45739E-15	0.0000000E+0	-16.897813E-9	3.3939993E+0	53.458370E-12	-2.5670140E+0	129.15411E-6
80.521090E-12	-234.70492E-15	0.0000000E+0	-16.900058E-9	465.41157E-3	47.037776E-12	-2.4967887E+0	236.49989E-6	-244.71961E-15	0.0000000E+0	-16.900058E-9	-488.18782E-3	56.402129E-12	-2.8928828E+0	115.10957E-6
78.276607E-12	-225.33371E-15	0.0000000E+0	-16.902302E-9	-143.65092E-3	52.591934E-12	-2.5437849E+0	178.46603E-6	-237.87417E-15	0.0000000E+0	-16.902302E-9	1.8529308E+0	58.962467E-12	-2.7017667E+0	116.31595E-6
76.032070E-12	-223.95489E-15	0.0000000E+0	-16.904547E-9	-4.6611452E+0	48.938974E-12	-2.9835339E+0	209.74356E-6	-231.28260E-15	0.0000000E+0	-16.904547E-9	1.8166258E+0	48.558980E-12	-2.7775528E+0	247.56981E-6
73.787587E-12	-233.53045E-15	0.0000000E+0	-16.906791E-9	-3.1344914E+0	51.834221E-12	-2.9966230E+0	182.30207E-6	-230.20588E-15	0.0000000E+0	-16.906791E-9	-1.5422596E+0	50.337286E-12	-3.0741487E+0	224.80784E-6
71.543105E-12	-227.23291E-15	0.0000000E+0	-16.909036E-9	3.6451688E+0	53.278968E-12	-2.4061730E+0	158.00314E-6	-235.15337E-15	0.0000000E+0	-16.909036E-9	-5.1138206E+0	44.412914E-12	-3.2633421E+0	283.42451E-6
69.298622E-12	-229.31911E-15	0.0000000E+0	-16.911279E-9	-876.54954E-3	51.866008E-12	-2.7480252E+0	166.93116E-6	-229.92835E-15	0.0000000E+0	-16.911279E-9	4.4297409E+0	46.209644E-12	-2.4298306E+0	246.94490E-6
67.054140E-12	-236.26354E-15	0.0000000E+0	-16.913525E-9	364.98800E-3	52.825761E-12	-2.6523266E+0	147.05650E-6	-226.75568E-15	0.0000000E+0	-16.913525E-9	2.2866123E+0	55.162062E-12	-2.7485762E+0	149.02851E-6
64.809658E-12	-237.30516E-15	0.0000000E+0	-16.915768E-9	3.8048732E+0	52.787264E-12	-2.2748823E+0	138.48348E-6	-232.53662E-15	0.0000000E+0	-16.915768E-9	3.0334947E+0	47.877122E-12	-2.6668553E+0	236.08963E-6
62.565175E-12	-233.95901E-15	0.0000000E+0	-16.918014E-9	-7.2874355E+0	49.440303E-12	-3.2911813E+0	168.19205E-6	-235.59125E-15	0.0000000E+0	-16.918014E-9	1.0020200E+0	44.756910E-12	-3.0237107E+0	254.88518E-6
60.320693E-12	-219.69618E-15	0.0000000E+0	-16.920257E-9	-2.5513575E+0	48.604298E-12	-3.0431876E+0	181.54335E-6	-233.72930E-15	0.0000000E+0	-16.920257E-9	-1.2907552E+0	47.010465E-12	-3.2312148E+0	217.80218E-6
58.076155E-12	-235.54978E-15	0.0000000E+0	-16.922503E-9	250.57244E-3	54.413064E-12	-2.8046396E+0	114.98248E-6	-227.25702E-15	0.0000000E+0	-16.922503E-9	-3.7770572E+0	46.234874E-12	-3.3095903E+0	212.06743E-6
55.831673E-12	-257.21566E-15	0.0000000E+0	-16.924748E-9	717.03631E-3	51.125590E-12	-2.7530773E+0	140.83004E-6	-230.93612E-15	0.0000000E+0	-16.924748E-9	2.3398914E+0	54.929152E-12	-2.7649786E+0	119.38164E-6
53.587190E-12	-226.08722E-15	0.0000000E+0	-16.926991E-9	-171.97220E-3	44.781272E-12	-2.8429887E+0	220.52777E-6	-230.66745E-15	0.0000000E+0	-16.926991E-9	2.8338284E+0	50.864438E-12	-2.7939909E+0	175.16504E-6
51.342708E-12	-248.26373E-15	0.0000000E+0	-16.929237E-9	2.1822202E+0	55.540832E-12	-2.6423068E+0	99.059987E-6	-240.16219E-15	0.0000000E+0	-16.929237E-9	6.4198589E+0	53.319984E-12	-2.6234329E+0	151.73809E-6
49.098225E-12	-265.15050E-15	0.0000000E+0	-16.931480E-9	675.97651E-3	52.509084E-12	-2.7049785E+0	122.72988E-6	-242.67147E-15	0.0000000E+0	-16.931480E-9	1.7491243E+0	48.734562E-12	-3.0889871E+0	211.43364E-6
46.853743E-12	-232.11565E-15	0.0000000E+0	-16.933726E-9	2.3765864E+0	46.667604E-12	-2.5097356E+0	180.70775E-6	-243.21048E-15	0.0000000E+0	-16.933726E-9	1.3723007E+0	47.463027E-12	-3.1939788E+0	217.95309E-6
44.609261E-12	-241.55794E-15	0.0000000E+0	-16.935969E-9	-2.6347919E+0	44.793589E-12	-2.9412484E+0	218.25120E-6	-242.48829E-15	0.0000000E+0	-16.935969E-9	2.2765958E+0	47.570361E-12	-3.1292980E+0	204.42429E-6
42.364778E-12	-242.53440E-15	0.0000000E+0	-16.938214E-9	-6.1895385E+0	52.034384E-12	-3.4062893E+0	147.48413E-6	-244.96328E-15	0.0000000E+0	-16.938214E-9	2.7705266E+0	48.211192E-12	-3.1890922E+0	196.60580E-6
40.120296E-12	-246.27061E-15	0.0000000E+0	-16.940458E-9	3.8738785E+0	52.376384E-12	-2.5426934E+0	141.37865E-6	-259.48040E-15	0.0000000E+0	-16.940458E-9	477.18933E-3	55.080239E-12	-3.4492841E+0	121.68462E-6
37.875758E-12	-249.45765E-15	0.0000000E+0	-16.942703E-9	-5.0583992E+0	48.549467E-12	-3.3719976E+0	172.83799E-6	-233.30028E-15	0.0000000E+0	-16.942703E-9	-3.3134804E+0	52.634359E-12	-3.7422521E+0	165.11176E-6
35.631276E-12	-244.08625E-15	0.0000000E+0	-16.944947E-9	-4.7392201E+0	53.833257E-12	-3.4299526E+0	118.44261E-6	-228.07738E-15	0.0000000E+0	-16.944947E-9	604.50566E-3	48.507795E-12	-3.3851874E+0	212.89228E-6
33.386793E-12	-238.83161E-15	0.0000000E+0	-16.947192E-9	-10.060038E+0	48.196062E-12	-4.1493368E+0	177.94865E-6	-249.61080E-15	0.0000000E+0	-16.947192E-9	-5.9033389E+0	50.984002E-12	-3.8540218E+0	185.37951E-6
31.142311E-12	-245.75234E-15	0.0000000E+0	-16.949436E-9	2.3068128E+0	55.377862E-12	-3.1936536E+0	89.579196E-6	-232.37543E-15	0.0000000E+0	-16.949436E-9	-660.07894E-3	52.171722E-12	-3.3152478E+0	173.79572E-6
28.897829E-12	-241.80671E-15	0.0000000E+0	-16.951681E-9	4.9496527E+0	45.507383E-12	-2.7985637E+0	190.68623E-6	-242.31355E-15	0.0000000E+0	-16.951681E-9	2.9600036E+0	51.862792E-12	-2.9958248E+0	186.74630E-6
26.653346E-12	-230.74151E-15	0.0000000E+0	-16.953924E-9	-1.9779403E+0	47.515058E-12	-3.4150739E+0	182.78429E-6	-218.87117E-15	0.0000000E+0	-16.953924E-9	-520.25032E-3	46.249986E-12	-3.3650510E+0	249.86523E-6
24.408864E-12	-252.65274E-15	0.0000000E+0	-16.956170E-9	-3.3134902E+0	50.988429E-12	-3.6121283E+0	156.41135E-6	-255.36469E-15	0.0000000E+0	-16.956170E-9	3.3210080E+0	44.370146E-12	-3.0675297E+0	251.25098E-6
22.164381E-12	-251.37631E-15	0.0000000E+0	-16.958415E-9	-2.4037344E+0	51.793000E-12	-3.6262727E+0	135.36190E-6	-231.73488E-15	0.0000000E+0	-16.958415E-9	3.9378734E+0	52.622046E-12	-3.1402686E+0	147.59670E-6
19.919844E-12	-250.85085E-15	0.0000000E+0	-16.960659E-9	-2.3423412E+0	54.906843E-12	-3.6938143E+0	85.886408E-6	-251.66739E-15	0.0000000E+0	-16.960659E-9	428.78661E-3	57.358111E-12	-3.5020771E+0	118.67843E-6
17.675361E-12	-255.53222E-15	0.0000000E+0	-16.962904E-9	3.9244373E+0	49.455901E-12	-3.1073203E+0	131.82047E-6	-237.02381E-15	0.0000000E+0	-16.962904E-9	1.5847691E+0	53.234712E-12	-3.4451234E+0	181.06854E-6
15.430879E-12	-252.71029E-15	0.0000000E+0	-16.965148E-9	-661.93271E-3	42.789397E-12	-3.4425571E+0	221.49151E-6	-247.11889E-15	0.0000000E+0	-16.965148E-9	-221.49818E-3	51.256312E-12	-3.6291435E+0	215.57258E-6
