Experiment	Z spectroscopy	
Saved Date	16.02.2019 17:38:38	
User		
X (m)	75.834E-9	
Y (m)	15.3776E-9	
Z (m)	-16.9806E-9	
Z offset (m)	700E-12	
Z sweep distance (m)	1.12E-9	
Settling time (s)	10E-3	
Integration time (s)	60E-3	
Final Z (m)	N/A	
Start time	16.02.2019 17:37:03	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Z rel (m)	Current (A)	Bias (V)	Z (m)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	Current [bwd] (A)	Bias [bwd] (V)	Z [bwd] (m)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)
255.59121E-12	-235.28198E-15	0.0000000E+0	-16.724988E-9	-534.73979E-3	48.866685E-12	-1.2335360E+0	205.68272E-6	-230.69708E-15	0.0000000E+0	-16.724988E-9	-6.0887260E+0	51.564697E-12	-1.9067303E+0	225.35547E-6
253.34670E-12	-230.82992E-15	0.0000000E+0	-16.727231E-9	1.5306215E+0	49.359499E-12	-962.06516E-3	201.80817E-6	-236.72045E-15	0.0000000E+0	-16.727231E-9	-3.5161455E+0	38.662247E-12	-1.5214719E+0	345.95514E-6
251.10222E-12	-235.94706E-15	0.0000000E+0	-16.729476E-9	-5.1259627E+0	48.671338E-12	-1.6148182E+0	213.15315E-6	-238.20079E-15	0.0000000E+0	-16.729476E-9	2.4580297E+0	37.176644E-12	-972.91994E-3	315.03441E-6
248.85774E-12	-229.08598E-15	0.0000000E+0	-16.731722E-9	-136.05638E-3	49.865171E-12	-1.2694604E+0	204.50134E-6	-227.94538E-15	0.0000000E+0	-16.731722E-9	3.6734357E+0	52.278622E-12	-942.53635E-3	128.94017E-6
246.61326E-12	-246.65223E-15	0.0000000E+0	-16.733965E-9	-2.1339989E+0	50.396159E-12	-1.4636896E+0	189.20517E-6	-217.86891E-15	0.0000000E+0	-16.733965E-9	103.37438E-3	58.453291E-12	-1.3136247E+0	86.014574E-6
244.36875E-12	-247.64053E-15	0.0000000E+0	-16.736211E-9	984.81750E-3	48.378863E-12	-1.1795263E+0	217.36282E-6	-237.92708E-15	0.0000000E+0	-16.736211E-9	1.2281454E+0	56.875768E-12	-1.2571207E+0	131.26658E-6
242.12427E-12	-225.28717E-15	0.0000000E+0	-16.738454E-9	-2.4746680E+0	50.638112E-12	-1.5162292E+0	196.76836E-6	-229.11179E-15	0.0000000E+0	-16.738454E-9	-2.3291969E+0	53.104500E-12	-1.5224292E+0	194.23402E-6
239.87978E-12	-226.55556E-15	0.0000000E+0	-16.740699E-9	-1.2491257E+0	53.295299E-12	-1.4745055E+0	162.82947E-6	-229.46125E-15	0.0000000E+0	-16.740699E-9	586.69639E-3	47.343376E-12	-1.2545851E+0	257.85304E-6
237.63530E-12	-235.45797E-15	0.0000000E+0	-16.742943E-9	-3.6549575E+0	47.586060E-12	-1.7298815E+0	219.35570E-6	-241.62267E-15	0.0000000E+0	-16.742943E-9	2.5003390E+0	52.716376E-12	-1.1223651E+0	200.25679E-6
235.39079E-12	-224.49813E-15	0.0000000E+0	-16.745188E-9	-84.594578E-3	54.140185E-12	-1.4835789E+0	142.37134E-6	-236.88969E-15	0.0000000E+0	-16.745188E-9	4.5422959E+0	47.154714E-12	-1.0539184E+0	259.25084E-6
233.14634E-12	-232.22185E-15	0.0000000E+0	-16.747432E-9	3.3936410E+0	46.883924E-12	-1.0949227E+0	220.64148E-6	-233.90868E-15	0.0000000E+0	-16.747432E-9	3.2947121E+0	54.409650E-12	-1.2781971E+0	183.66832E-6
230.90185E-12	-236.99502E-15	0.0000000E+0	-16.749677E-9	-3.3417909E+0	50.069910E-12	-1.7225181E+0	192.95621E-6	-230.78338E-15	0.0000000E+0	-16.749677E-9	-490.52259E-3	55.438477E-12	-1.6436681E+0	188.29116E-6
228.65732E-12	-238.43942E-15	0.0000000E+0	-16.751921E-9	314.50501E-3	51.361661E-12	-1.5030444E+0	171.75249E-6	-226.65921E-15	0.0000000E+0	-16.751921E-9	572.66009E-3	55.830795E-12	-1.5239500E+0	209.49042E-6
226.41283E-12	-243.60565E-15	0.0000000E+0	-16.754166E-9	691.84744E-3	46.596463E-12	-1.3910650E+0	228.42623E-6	-232.48797E-15	0.0000000E+0	-16.754166E-9	2.7059147E+0	51.503177E-12	-1.4101522E+0	264.23362E-6
224.16835E-12	-248.26668E-15	0.0000000E+0	-16.756410E-9	-133.07759E-3	47.784578E-12	-1.4937451E+0	230.10511E-6	-244.89094E-15	0.0000000E+0	-16.756410E-9	3.9960916E+0	47.931204E-12	-1.3679519E+0	304.04550E-6
221.92387E-12	-240.06532E-15	0.0000000E+0	-16.758655E-9	-4.2511377E+0	51.245799E-12	-1.8849547E+0	196.13082E-6	-242.27845E-15	0.0000000E+0	-16.758655E-9	-1.3966954E+0	41.365567E-12	-1.8779129E+0	358.41620E-6
219.67939E-12	-244.20133E-15	0.0000000E+0	-16.760898E-9	413.11052E-3	49.399946E-12	-1.5615705E+0	206.69521E-6	-235.66698E-15	0.0000000E+0	-16.760898E-9	-1.0062000E+0	44.504112E-12	-1.7705934E+0	293.06239E-6
217.43490E-12	-221.86953E-15	0.0000000E+0	-16.763144E-9	1.6285429E+0	46.856932E-12	-1.3974104E+0	246.07853E-6	-240.75875E-15	0.0000000E+0	-16.763144E-9	2.9006512E+0	49.658239E-12	-1.5032563E+0	232.16133E-6
215.19042E-12	-252.53725E-15	0.0000000E+0	-16.765389E-9	-2.9660139E+0	50.727970E-12	-1.8137212E+0	208.22450E-6	-235.63568E-15	0.0000000E+0	-16.765389E-9	-632.93803E-3	48.582017E-12	-1.8262559E+0	241.33211E-6
212.94594E-12	-232.56836E-15	0.0000000E+0	-16.767633E-9	1.3552549E+0	52.533946E-12	-1.4542162E+0	182.88766E-6	-243.54260E-15	0.0000000E+0	-16.767633E-9	-2.6027138E+0	48.789965E-12	-1.9667548E+0	230.02895E-6
210.70140E-12	-238.10898E-15	0.0000000E+0	-16.769878E-9	365.08241E-3	55.064460E-12	-1.5287001E+0	141.01055E-6	-244.58083E-15	0.0000000E+0	-16.769878E-9	306.74642E-3	48.594476E-12	-1.6219685E+0	226.35664E-6
208.45692E-12	-225.60828E-15	0.0000000E+0	-16.772121E-9	2.3204732E+0	53.087399E-12	-1.3510401E+0	147.33129E-6	-241.81856E-15	0.0000000E+0	-16.772121E-9	-147.57431E-3	41.802568E-12	-1.6976452E+0	285.10712E-6
206.21244E-12	-236.54445E-15	0.0000000E+0	-16.774367E-9	-1.3049705E+0	51.392560E-12	-1.6352890E+0	157.39584E-6	-244.59184E-15	0.0000000E+0	-16.774367E-9	1.6637825E+0	44.965063E-12	-1.5910988E+0	228.18099E-6
203.96795E-12	-220.42006E-15	0.0000000E+0	-16.776610E-9	-501.31154E-3	44.906193E-12	-1.5560278E+0	240.85886E-6	-219.79391E-15	0.0000000E+0	-16.776610E-9	-6.4615045E+0	48.664840E-12	-2.2474785E+0	179.71873E-6
201.72347E-12	-242.32710E-15	0.0000000E+0	-16.778856E-9	-2.9514983E+0	47.906932E-12	-1.8592865E+0	218.01767E-6	-226.85002E-15	0.0000000E+0	-16.778856E-9	-253.01811E-3	46.003153E-12	-1.6115824E+0	200.20554E-6
199.47899E-12	-260.40270E-15	0.0000000E+0	-16.781099E-9	1.1533219E+0	50.930066E-12	-1.5189986E+0	184.75417E-6	-253.42868E-15	0.0000000E+0	-16.781099E-9	-2.6119239E+0	47.825209E-12	-1.7654295E+0	163.55452E-6
197.23451E-12	-224.89202E-15	0.0000000E+0	-16.783344E-9	-878.25322E-3	47.208355E-12	-1.6685110E+0	232.25456E-6	-239.64140E-15	0.0000000E+0	-16.783344E-9	1.6160071E+0	57.680166E-12	-1.3583760E+0	62.329782E-6
194.99002E-12	-240.74731E-15	0.0000000E+0	-16.785588E-9	-4.3496084E+0	46.286478E-12	-2.0552526E+0	257.25306E-6	-231.51828E-15	0.0000000E+0	-16.785588E-9	5.0245318E+0	56.922748E-12	-1.1583240E+0	96.946598E-6
192.74554E-12	-237.71553E-15	0.0000000E+0	-16.787833E-9	-91.874272E-3	51.833590E-12	-1.7516303E+0	195.91182E-6	-233.94505E-15	0.0000000E+0	-16.787833E-9	3.4971371E+0	55.673178E-12	-1.4164701E+0	137.31366E-6
190.50100E-12	-223.57286E-15	0.0000000E+0	-16.790077E-9	-3.1527677E+0	47.486327E-12	-2.0834436E+0	246.65438E-6	-250.69093E-15	0.0000000E+0	-16.790077E-9	152.01284E-3	50.413354E-12	-1.7579483E+0	206.92193E-6
188.25652E-12	-231.12480E-15	0.0000000E+0	-16.792322E-9	281.98859E-3	50.940249E-12	-1.8110309E+0	215.51050E-6	-251.53539E-15	0.0000000E+0	-16.792322E-9	-1.8040962E+0	49.666236E-12	-1.9205350E+0	212.96029E-6
186.01204E-12	-222.81639E-15	0.0000000E+0	-16.794568E-9	228.66321E-3	51.864700E-12	-1.8279668E+0	193.64842E-6	-214.45339E-15	0.0000000E+0	-16.794568E-9	3.5509281E+0	49.074175E-12	-1.4205455E+0	217.28693E-6
183.76756E-12	-236.36336E-15	0.0000000E+0	-16.796811E-9	-2.2760141E+0	43.742749E-12	-2.0226724E+0	291.90868E-6	-236.37860E-15	0.0000000E+0	-16.796811E-9	2.4692304E+0	49.370355E-12	-1.6296724E+0	213.57879E-6
181.52307E-12	-239.62657E-15	0.0000000E+0	-16.799056E-9	2.0269167E+0	53.855583E-12	-1.6643190E+0	195.57269E-6	-246.89465E-15	0.0000000E+0	-16.799056E-9	1.8765283E+0	47.832561E-12	-1.7479014E+0	220.56910E-6
179.27859E-12	-227.92209E-15	0.0000000E+0	-16.801300E-9	-97.873010E-3	54.621418E-12	-1.8055022E+0	161.95439E-6	-220.30965E-15	0.0000000E+0	-16.801300E-9	730.76904E-3	52.267551E-12	-1.8702142E+0	175.00813E-6
177.03411E-12	-246.31165E-15	0.0000000E+0	-16.803545E-9	-2.2681243E+0	50.145586E-12	-2.0480499E+0	200.68411E-6	-242.29368E-15	0.0000000E+0	-16.803545E-9	139.16115E-3	52.405420E-12	-1.9718130E+0	181.51340E-6
174.78963E-12	-226.61606E-15	0.0000000E+0	-16.805789E-9	384.09129E-3	47.858717E-12	-1.8339857E+0	235.63216E-6	-242.37066E-15	0.0000000E+0	-16.805789E-9	530.49380E-3	54.669030E-12	-1.9132731E+0	166.68484E-6
172.54509E-12	-231.66042E-15	0.0000000E+0	-16.808034E-9	516.08229E-3	50.527912E-12	-1.7756323E+0	211.57331E-6	-252.20684E-15	0.0000000E+0	-16.808034E-9	2.4912355E+0	52.845537E-12	-1.7628825E+0	205.03173E-6
170.30061E-12	-220.74499E-15	0.0000000E+0	-16.810278E-9	162.11812E-3	50.947056E-12	-1.8350613E+0	199.67656E-6	-249.40859E-15	0.0000000E+0	-16.810278E-9	1.5569831E+0	47.885817E-12	-1.8769933E+0	259.94086E-6
168.05612E-12	-209.20722E-15	0.0000000E+0	-16.812523E-9	-2.3149600E+0	50.164671E-12	-2.1033301E+0	204.72570E-6	-240.35429E-15	0.0000000E+0	-16.812523E-9	-134.41922E-3	49.581391E-12	-2.1045203E+0	235.22438E-6
165.81164E-12	-236.21613E-15	0.0000000E+0	-16.814766E-9	407.57018E-3	49.610746E-12	-1.8747501E+0	210.67336E-6	-240.55736E-15	0.0000000E+0	-16.814766E-9	519.82296E-3	46.158043E-12	-2.0167904E+0	268.60085E-6
163.56716E-12	-252.25506E-15	0.0000000E+0	-16.817012E-9	-1.2373940E+0	43.090035E-12	-2.0642080E+0	304.41317E-6	-237.75572E-15	0.0000000E+0	-16.817012E-9	6.6624980E+0	46.271743E-12	-1.5914387E+0	247.80390E-6
161.32268E-12	-251.68135E-15	0.0000000E+0	-16.819255E-9	-1.2968237E+0	49.316360E-12	-2.1209309E+0	245.90688E-6	-219.79307E-15	0.0000000E+0	-16.819255E-9	-1.3269731E+0	48.055879E-12	-2.3736680E+0	225.25618E-6
159.07820E-12	-234.13376E-15	0.0000000E+0	-16.821501E-9	-4.0941987E+0	52.210274E-12	-2.4260335E+0	207.96040E-6	-234.68375E-15	0.0000000E+0	-16.821501E-9	-4.4298148E+0	42.140045E-12	-2.5647314E+0	265.29428E-6
156.83371E-12	-198.99917E-15	0.0000000E+0	-16.823744E-9	422.69522E-3	51.950565E-12	-2.0901532E+0	200.83897E-6	-233.11328E-15	0.0000000E+0	-16.823744E-9	-831.90602E-3	44.858034E-12	-2.1949854E+0	211.32331E-6
154.58923E-12	-249.45513E-15	0.0000000E+0	-16.825989E-9	1.7209831E+0	54.177791E-12	-1.9383122E+0	167.49249E-6	-231.93586E-15	0.0000000E+0	-16.825989E-9	-537.87899E-3	48.728976E-12	-2.1982696E+0	154.13364E-6
152.34469E-12	-227.74482E-15	0.0000000E+0	-16.828235E-9	452.45275E-3	56.203660E-12	-2.0094960E+0	126.86690E-6	-236.40863E-15	0.0000000E+0	-16.828235E-9	-4.4852939E+0	49.936170E-12	-2.4497697E+0	146.26169E-6
150.10021E-12	-236.08033E-15	0.0000000E+0	-16.830478E-9	2.7100582E+0	48.308101E-12	-1.7688522E+0	204.33411E-6	-249.85916E-15	0.0000000E+0	-16.830478E-9	-3.9128463E+0	53.196406E-12	-2.2856004E+0	115.86724E-6
147.85573E-12	-236.92395E-15	0.0000000E+0	-16.832724E-9	-532.53543E-3	50.103411E-12	-2.0183191E+0	191.81597E-6	-237.51373E-15	0.0000000E+0	-16.832724E-9	-1.8233117E+0	43.499534E-12	-1.9919598E+0	217.24131E-6
145.61125E-12	-228.31051E-15	0.0000000E+0	-16.834967E-9	-1.8920912E+0	52.686092E-12	-2.1719236E+0	156.07286E-6	-231.40151E-15	0.0000000E+0	-16.834967E-9	656.69680E-3	49.089385E-12	-1.7442106E+0	139.92080E-6
143.36676E-12	-215.43535E-15	0.0000000E+0	-16.837213E-9	410.94959E-3	50.379978E-12	-2.0037546E+0	177.16999E-6	-223.61092E-15	0.0000000E+0	-16.837213E-9	3.3317828E+0	52.365810E-12	-1.5986675E+0	111.54358E-6
141.12228E-12	-237.35929E-15	0.0000000E+0	-16.839456E-9	-3.4648905E+0	56.037085E-12	-2.3636086E+0	103.21644E-6	-230.41278E-15	0.0000000E+0	-16.839456E-9	568.19141E-3	55.469466E-12	-1.9257294E+0	90.929112E-6
138.87780E-12	-244.37055E-15	0.0000000E+0	-16.841701E-9	-1.5646182E+0	48.852724E-12	-2.2546167E+0	168.51767E-6	-232.20789E-15	0.0000000E+0	-16.841701E-9	4.5007591E+0	52.503335E-12	-1.5884882E+0	136.72445E-6
136.63332E-12	-246.75081E-15	0.0000000E+0	-16.843945E-9	-3.8935010E+0	46.905920E-12	-2.5350399E+0	198.38034E-6	-230.07854E-15	0.0000000E+0	-16.843945E-9	506.95568E-3	47.626670E-12	-2.0337760E+0	188.41273E-6
134.38878E-12	-236.32528E-15	0.0000000E+0	-16.846190E-9	-120.41845E-3	53.067412E-12	-2.2688346E+0	137.65083E-6	-213.08938E-15	0.0000000E+0	-16.846190E-9	4.7877636E+0	51.803395E-12	-1.6995124E+0	142.08375E-6
132.14430E-12	-257.98610E-15	0.0000000E+0	-16.848434E-9	400.78890E-3	51.626356E-12	-2.2159359E+0	139.29434E-6	-227.73637E-15	0.0000000E+0	-16.848434E-9	2.1389539E+0	47.891541E-12	-2.0798104E+0	188.58707E-6
129.89981E-12	-232.29378E-15	0.0000000E+0	-16.850679E-9	3.1261921E+0	45.668243E-12	-1.8795482E+0	210.20656E-6	-235.06197E-15	0.0000000E+0	-16.850679E-9	-2.1037214E+0	47.929119E-12	-2.4576943E+0	180.80691E-6
127.65533E-12	-230.52659E-15	0.0000000E+0	-16.852923E-9	88.594161E-3	48.347028E-12	-2.1417007E+0	190.74637E-6	-251.68813E-15	0.0000000E+0	-16.852923E-9	1.1276143E+0	52.341454E-12	-2.1219761E+0	128.07368E-6
125.41085E-12	-249.73350E-15	0.0000000E+0	-16.855168E-9	1.5291353E+0	44.507849E-12	-1.9818388E+0	245.39337E-6	-237.94991E-15	0.0000000E+0	-16.855168E-9	1.5906235E+0	56.805775E-12	-2.1617422E+0	89.285400E-6
123.16637E-12	-240.92880E-15	0.0000000E+0	-16.857411E-9	2.4384747E+0	50.844395E-12	-1.8258486E+0	186.56692E-6	-256.99777E-15	0.0000000E+0	-16.857411E-9	-324.00784E-3	56.088762E-12	-2.3463221E+0	130.52246E-6
120.92188E-12	-227.71986E-15	0.0000000E+0	-16.859657E-9	1.5969288E+0	52.748153E-12	-1.8162816E+0	155.60539E-6	-230.14961E-15	0.0000000E+0	-16.859657E-9	2.1502969E+0	54.698364E-12	-2.1494656E+0	160.89459E-6
118.67740E-12	-243.70759E-15	0.0000000E+0	-16.861902E-9	-4.1424012E+0	49.866330E-12	-2.3968849E+0	184.95736E-6	-237.98460E-15	0.0000000E+0	-16.861902E-9	2.1869760E+0	51.670911E-12	-2.2081666E+0	206.27242E-6
116.43292E-12	-251.14278E-15	0.0000000E+0	-16.864146E-9	490.35269E-3	47.728380E-12	-2.0206556E+0	211.74258E-6	-234.39055E-15	0.0000000E+0	-16.864146E-9	-5.3813252E+0	46.414136E-12	-2.8049867E+0	262.95666E-6
114.18838E-12	-244.86430E-15	0.0000000E+0	-16.866391E-9	-3.7051210E+0	45.831405E-12	-2.4662883E+0	244.86956E-6	-267.87470E-15	0.0000000E+0	-16.866391E-9	-2.8028748E+0	46.249771E-12	-2.4557993E+0	248.41388E-6
111.94390E-12	-248.44143E-15	0.0000000E+0	-16.868634E-9	-3.8944566E+0	44.985779E-12	-2.5476575E+0	271.59721E-6	-232.32338E-15	0.0000000E+0	-16.868634E-9	-763.48287E-3	50.301489E-12	-2.2134206E+0	193.29322E-6
109.69942E-12	-228.87361E-15	0.0000000E+0	-16.870880E-9	-1.7294339E+0	46.849226E-12	-2.4400356E+0	268.93878E-6	-226.90798E-15	0.0000000E+0	-16.870880E-9	6.6947079E+0	55.675096E-12	-1.6713099E+0	149.73135E-6
107.45493E-12	-247.05246E-15	0.0000000E+0	-16.873123E-9	1.4378189E+0	53.053430E-12	-2.1969044E+0	202.37763E-6	-232.10340E-15	0.0000000E+0	-16.873123E-9	3.8520830E+0	55.010510E-12	-2.0874643E+0	173.06158E-6
105.21045E-12	-237.02676E-15	0.0000000E+0	-16.875369E-9	2.5538681E+0	59.459902E-12	-1.9766337E+0	107.61547E-6	-232.88692E-15	0.0000000E+0	-16.875369E-9	2.0037386E+0	56.264403E-12	-2.3507917E+0	183.50976E-6
102.96597E-12	-231.05839E-15	0.0000000E+0	-16.877612E-9	-6.1860790E+0	54.699949E-12	-2.8168802E+0	133.25646E-6	-237.04706E-15	0.0000000E+0	-16.877612E-9	676.20587E-3	49.064378E-12	-2.4718726E+0	268.90970E-6
100.72149E-12	-246.50754E-15	0.0000000E+0	-16.879858E-9	703.68636E-3	53.960062E-12	-2.2916822E+0	125.09178E-6	-234.17097E-15	0.0000000E+0	-16.879858E-9	-279.43608E-3	51.946353E-12	-2.5983419E+0	235.63358E-6
98.477004E-12	-241.35739E-15	0.0000000E+0	-16.882101E-9	-1.2503432E+0	49.143366E-12	-2.4351487E+0	172.76758E-6	-236.94764E-15	0.0000000E+0	-16.882101E-9	-313.23281E-3	51.844952E-12	-2.5991538E+0	247.47138E-6
96.232466E-12	-243.31795E-15	0.0000000E+0	-16.884346E-9	-2.6536598E+0	48.861679E-12	-2.6312337E+0	178.34672E-6	-243.06368E-15	0.0000000E+0	-16.884346E-9	2.1773951E+0	51.365384E-12	-2.3890588E+0	256.51298E-6
93.987984E-12	-224.59374E-15	0.0000000E+0	-16.886590E-9	1.1346167E+0	46.516905E-12	-2.3337831E+0	217.38974E-6	-249.41578E-15	0.0000000E+0	-16.886590E-9	3.8914776E+0	51.960228E-12	-2.3467517E+0	253.62018E-6
91.743502E-12	-221.24338E-15	0.0000000E+0	-16.888835E-9	-2.5869882E+0	53.403441E-12	-2.7008381E+0	139.99079E-6	-250.51451E-15	0.0000000E+0	-16.888835E-9	1.8215854E+0	46.039166E-12	-2.6016784E+0	316.34222E-6
89.499019E-12	-230.88069E-15	0.0000000E+0	-16.891081E-9	1.7397722E+0	53.136971E-12	-2.3112676E+0	127.94713E-6	-238.77788E-15	0.0000000E+0	-16.891081E-9	-1.2956181E+0	44.700035E-12	-2.8815918E+0	313.66901E-6
87.254537E-12	-233.64679E-15	0.0000000E+0	-16.893324E-9	67.373566E-3	50.299584E-12	-2.4339826E+0	156.15104E-6	-233.95817E-15	0.0000000E+0	-16.893324E-9	-1.2401679E+0	44.569064E-12	-2.8395791E+0	295.07146E-6
85.010055E-12	-228.35745E-15	0.0000000E+0	-16.895569E-9	1.3416464E+0	47.679666E-12	-2.2761672E+0	191.01413E-6	-219.68348E-15	0.0000000E+0	-16.895569E-9	-1.6973191E+0	49.640240E-12	-2.8678677E+0	231.17587E-6
82.765572E-12	-237.73415E-15	0.0000000E+0	-16.897813E-9	-8.1057825E+0	48.178284E-12	-3.1844044E+0	199.96274E-6	-247.30925E-15	0.0000000E+0	-16.897813E-9	3.4621189E+0	45.987054E-12	-2.3926706E+0	260.09849E-6
80.521090E-12	-227.23376E-15	0.0000000E+0	-16.900058E-9	-3.9651940E+0	50.752218E-12	-3.0756936E+0	169.07130E-6	-228.53727E-15	0.0000000E+0	-16.900058E-9	-2.4742148E+0	49.999234E-12	-2.9748051E+0	211.24122E-6
78.276607E-12	-249.24992E-15	0.0000000E+0	-16.902302E-9	-1.5769895E+0	46.213429E-12	-2.9444659E+0	226.87603E-6	-226.44937E-15	0.0000000E+0	-16.902302E-9	-1.0415776E+0	45.091073E-12	-2.8007023E+0	255.97480E-6
76.032070E-12	-240.17360E-15	0.0000000E+0	-16.904547E-9	5.8777671E+0	47.415259E-12	-2.2381716E+0	224.39586E-6	-222.63403E-15	0.0000000E+0	-16.904547E-9	-828.21387E-3	45.087663E-12	-2.7681992E+0	238.87340E-6
73.787587E-12	-236.59690E-15	0.0000000E+0	-16.906791E-9	3.1454740E+0	51.092141E-12	-2.2981586E+0	189.53515E-6	-238.95260E-15	0.0000000E+0	-16.906791E-9	4.0519857E+0	47.635975E-12	-2.3979692E+0	191.99801E-6
71.543105E-12	-227.68899E-15	0.0000000E+0	-16.909036E-9	-2.6203558E+0	49.834737E-12	-2.8186960E+0	196.63798E-6	-244.83594E-15	0.0000000E+0	-16.909036E-9	4.5320234E+0	53.761138E-12	-2.5295887E+0	129.83392E-6
69.298622E-12	-268.57067E-15	0.0000000E+0	-16.911279E-9	-4.8059249E+0	46.187588E-12	-3.1137993E+0	246.29585E-6	-231.87154E-15	0.0000000E+0	-16.911279E-9	3.7212861E+0	46.921633E-12	-2.7075772E+0	212.52295E-6
67.054140E-12	-243.77570E-15	0.0000000E+0	-16.913525E-9	-7.5845571E+0	46.368239E-12	-3.5406246E+0	257.10106E-6	-238.22914E-15	0.0000000E+0	-16.913525E-9	-1.0352892E+0	43.043437E-12	-3.2035542E+0	232.80007E-6
64.809658E-12	-236.21402E-15	0.0000000E+0	-16.915768E-9	-5.7830081E+0	46.949014E-12	-3.5309145E+0	265.45659E-6	-239.28093E-15	0.0000000E+0	-16.915768E-9	304.91504E-3	47.928272E-12	-3.0359852E+0	163.82127E-6
62.565175E-12	-242.25221E-15	0.0000000E+0	-16.918014E-9	2.0343254E+0	49.901163E-12	-2.9437296E+0	237.69584E-6	-221.93426E-15	0.0000000E+0	-16.918014E-9	944.13775E-3	49.716019E-12	-2.9860275E+0	140.96526E-6
60.320693E-12	-239.90242E-15	0.0000000E+0	-16.920257E-9	2.0056136E+0	56.706518E-12	-2.8598616E+0	149.01116E-6	-241.33327E-15	0.0000000E+0	-16.920257E-9	3.3006454E+0	53.401641E-12	-2.8581026E+0	103.73224E-6
58.076155E-12	-234.77387E-15	0.0000000E+0	-16.922503E-9	2.0675864E+0	53.859896E-12	-2.8406205E+0	155.14776E-6	-231.01524E-15	0.0000000E+0	-16.922503E-9	3.4316201E+0	54.364048E-12	-2.9012210E+0	108.72961E-6
55.831673E-12	-247.13833E-15	0.0000000E+0	-16.924748E-9	2.3931234E+0	49.046173E-12	-2.7336423E+0	207.01085E-6	-242.03008E-15	0.0000000E+0	-16.924748E-9	-1.6597722E+0	54.448539E-12	-3.3995326E+0	123.62811E-6
53.587190E-12	-237.55517E-15	0.0000000E+0	-16.926991E-9	-2.0938671E+0	47.255033E-12	-3.0673707E+0	232.57501E-6	-244.30794E-15	0.0000000E+0	-16.926991E-9	4.2649655E+0	52.953478E-12	-2.9063280E+0	155.99352E-6
51.342708E-12	-250.13458E-15	0.0000000E+0	-16.929237E-9	16.686810E-3	49.551831E-12	-2.9579074E+0	208.98684E-6	-254.55744E-15	0.0000000E+0	-16.929237E-9	-2.9117124E+0	52.360432E-12	-3.5705621E+0	174.34986E-6
49.098225E-12	-213.74177E-15	0.0000000E+0	-16.931480E-9	-5.3982821E+0	51.545931E-12	-3.5062706E+0	184.59286E-6	-232.59671E-15	0.0000000E+0	-16.931480E-9	-252.18925E-3	53.145856E-12	-3.3004887E+0	172.62308E-6
46.853743E-12	-201.50041E-15	0.0000000E+0	-16.933726E-9	608.44499E-3	45.241050E-12	-3.0038476E+0	259.13835E-6	-230.76010E-15	0.0000000E+0	-16.933726E-9	2.7078984E+0	51.278211E-12	-3.0227735E+0	202.55434E-6
44.609261E-12	-218.00133E-15	0.0000000E+0	-16.935969E-9	172.97676E-3	48.641452E-12	-3.0690622E+0	237.65887E-6	-239.11212E-15	0.0000000E+0	-16.935969E-9	2.5145946E+0	50.655417E-12	-3.1871238E+0	211.14582E-6
42.364778E-12	-234.09397E-15	0.0000000E+0	-16.938214E-9	2.2546909E+0	50.068109E-12	-2.8369453E+0	220.15414E-6	-239.11212E-15	0.0000000E+0	-16.938214E-9	-3.1475642E+0	47.638126E-12	-3.6457138E+0	238.51285E-6
40.120296E-12	-243.45586E-15	0.0000000E+0	-16.940458E-9	2.8400633E+0	45.641133E-12	-2.7183332E+0	277.07705E-6	-236.90026E-15	0.0000000E+0	-16.940458E-9	-910.66259E-3	48.053610E-12	-3.4108248E+0	227.33807E-6
37.875758E-12	-224.97282E-15	0.0000000E+0	-16.942703E-9	2.0625820E+0	53.589543E-12	-2.7208149E+0	190.51158E-6	-232.08096E-15	0.0000000E+0	-16.942703E-9	-4.3716989E+0	44.736256E-12	-3.6331270E+0	252.86883E-6
35.631276E-12	-232.50575E-15	0.0000000E+0	-16.944947E-9	-1.1929280E+0	50.879276E-12	-3.0065923E+0	207.46046E-6	-231.12862E-15	0.0000000E+0	-16.944947E-9	5.2857337E+0	41.953808E-12	-2.7817225E+0	253.12259E-6
33.386793E-12	-233.18096E-15	0.0000000E+0	-16.947192E-9	1.7685920E+0	49.593180E-12	-2.6994851E+0	220.32775E-6	-221.87039E-15	0.0000000E+0	-16.947192E-9	4.7357426E+0	50.805374E-12	-2.9848182E+0	144.79533E-6
31.142311E-12	-225.86467E-15	0.0000000E+0	-16.949436E-9	-7.1219440E+0	48.519279E-12	-3.5869060E+0	241.07654E-6	-233.77708E-15	0.0000000E+0	-16.949436E-9	-460.30813E-3	49.750978E-12	-3.4479756E+0	162.02033E-6
28.897829E-12	-242.55893E-15	0.0000000E+0	-16.951681E-9	1.6101682E+0	55.471863E-12	-2.9146712E+0	156.74965E-6	-251.55022E-15	0.0000000E+0	-16.951681E-9	4.3233733E+0	51.061651E-12	-3.0890532E+0	148.48718E-6
