Experiment	Z spectroscopy	
Saved Date	16.02.2019 17:36:39	
User		
X (m)	75.4743E-9	
Y (m)	15.394E-9	
Z (m)	-16.9806E-9	
Z offset (m)	700E-12	
Z sweep distance (m)	1.12E-9	
Settling time (s)	10E-3	
Integration time (s)	60E-3	
Final Z (m)	N/A	
Start time	16.02.2019 17:35:20	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Z rel (m)	Current (A)	Bias (V)	Z (m)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	Current [bwd] (A)	Bias [bwd] (V)	Z [bwd] (m)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)
242.12427E-12	-234.78824E-15	0.0000000E+0	-16.738454E-9	3.9835260E+0	45.771317E-12	-978.46198E-3	229.95785E-6	-230.48257E-15	0.0000000E+0	-16.738454E-9	4.9464636E+0	45.476151E-12	-825.95348E-3	215.41820E-6
239.87978E-12	-239.51362E-15	0.0000000E+0	-16.740699E-9	-1.8571792E+0	51.955711E-12	-1.5041643E+0	169.92642E-6	-238.58750E-15	0.0000000E+0	-16.740699E-9	4.1978106E+0	49.816110E-12	-1.0230584E+0	156.03198E-6
237.63530E-12	-238.63572E-15	0.0000000E+0	-16.742943E-9	-1.5560983E+0	47.770468E-12	-1.4708196E+0	214.83496E-6	-239.46749E-15	0.0000000E+0	-16.742943E-9	5.6833310E+0	55.986243E-12	-1.0864720E+0	98.460609E-6
235.39079E-12	-241.31847E-15	0.0000000E+0	-16.745188E-9	-1.0039279E+0	47.118701E-12	-1.4684206E+0	231.42171E-6	-238.98391E-15	0.0000000E+0	-16.745188E-9	-4.1561375E+0	55.433016E-12	-1.9583130E+0	126.72001E-6
233.14634E-12	-236.96499E-15	0.0000000E+0	-16.747432E-9	-806.02086E-3	48.476868E-12	-1.4620214E+0	223.63834E-6	-257.80457E-15	0.0000000E+0	-16.747432E-9	-1.5779421E+0	50.932539E-12	-1.6406164E+0	186.61955E-6
230.90185E-12	-231.43873E-15	0.0000000E+0	-16.749677E-9	-1.4246386E+0	56.509217E-12	-1.6008886E+0	131.41910E-6	-243.40341E-15	0.0000000E+0	-16.749677E-9	2.5128314E+0	41.864949E-12	-1.2820722E+0	272.77565E-6
228.65732E-12	-249.08409E-15	0.0000000E+0	-16.751921E-9	-1.0434228E+0	59.108975E-12	-1.5503935E+0	67.111163E-6	-232.45793E-15	0.0000000E+0	-16.751921E-9	-5.2102132E+0	44.787576E-12	-1.9210156E+0	214.48951E-6
226.41283E-12	-230.45804E-15	0.0000000E+0	-16.754166E-9	-4.6229916E+0	53.706633E-12	-1.9382566E+0	111.10518E-6	-236.51019E-15	0.0000000E+0	-16.754166E-9	305.07368E-3	47.307495E-12	-1.3702445E+0	172.34808E-6
224.16835E-12	-237.77435E-15	0.0000000E+0	-16.756410E-9	-5.1849003E+0	50.208393E-12	-2.1644273E+0	143.10490E-6	-219.70591E-15	0.0000000E+0	-16.756410E-9	2.1610215E+0	52.941415E-12	-1.2449713E+0	116.51659E-6
221.92387E-12	-242.84199E-15	0.0000000E+0	-16.758655E-9	986.37861E-3	46.487494E-12	-1.6666662E+0	185.31212E-6	-236.34011E-15	0.0000000E+0	-16.758655E-9	1.1276687E+0	48.904256E-12	-1.4232562E+0	165.57978E-6
219.67939E-12	-227.72580E-15	0.0000000E+0	-16.760898E-9	-875.58484E-3	47.279281E-12	-1.8564132E+0	188.60392E-6	-234.93550E-15	0.0000000E+0	-16.760898E-9	2.2086284E+0	47.692919E-12	-1.3821337E+0	166.89426E-6
217.43490E-12	-257.13188E-15	0.0000000E+0	-16.763144E-9	1.8035512E+0	46.885183E-12	-1.5611103E+0	204.45413E-6	-248.93686E-15	0.0000000E+0	-16.763144E-9	1.0816087E+0	57.637273E-12	-1.4777036E+0	67.520741E-6
215.19042E-12	-232.68852E-15	0.0000000E+0	-16.765389E-9	579.13715E-3	47.984602E-12	-1.6506153E+0	203.86922E-6	-230.92596E-15	0.0000000E+0	-16.765389E-9	2.7311924E+0	52.021127E-12	-1.3502107E+0	149.25974E-6
212.94594E-12	-233.66329E-15	0.0000000E+0	-16.767633E-9	922.88518E-3	46.495002E-12	-1.6047715E+0	222.68748E-6	-239.71119E-15	0.0000000E+0	-16.767633E-9	-1.2567310E+0	47.386515E-12	-1.7677993E+0	197.35638E-6
210.70140E-12	-231.52715E-15	0.0000000E+0	-16.769878E-9	1.8093060E+0	47.957260E-12	-1.5172728E+0	225.29841E-6	-250.22936E-15	0.0000000E+0	-16.769878E-9	-1.9882257E+0	49.211562E-12	-1.7844161E+0	169.28173E-6
208.45692E-12	-240.93474E-15	0.0000000E+0	-16.772121E-9	1.3297422E+0	55.079743E-12	-1.5868678E+0	139.80393E-6	-222.08700E-15	0.0000000E+0	-16.772121E-9	-3.2976115E+0	49.674934E-12	-1.8837188E+0	160.54521E-6
206.21244E-12	-226.54541E-15	0.0000000E+0	-16.774367E-9	-1.5291132E+0	47.025529E-12	-1.8084837E+0	222.73984E-6	-237.90464E-15	0.0000000E+0	-16.774367E-9	-2.1712444E+0	52.108810E-12	-1.6955813E+0	145.45312E-6
203.96795E-12	-258.33342E-15	0.0000000E+0	-16.776610E-9	1.6527679E+0	43.135898E-12	-1.4644015E+0	279.83231E-6	-245.37791E-15	0.0000000E+0	-16.776610E-9	-618.90328E-3	50.125803E-12	-1.5436007E+0	165.52179E-6
201.72347E-12	-237.02253E-15	0.0000000E+0	-16.778856E-9	1.2102995E+0	45.313836E-12	-1.5125525E+0	281.22301E-6	-249.27109E-15	0.0000000E+0	-16.778856E-9	717.38625E-3	50.861870E-12	-1.3870187E+0	158.73575E-6
199.47899E-12	-248.24300E-15	0.0000000E+0	-16.781099E-9	-2.2332807E+0	46.906576E-12	-1.8203379E+0	273.15854E-6	-225.35106E-15	0.0000000E+0	-16.781099E-9	1.6046922E+0	52.293669E-12	-1.3776239E+0	154.26363E-6
197.23451E-12	-226.76117E-15	0.0000000E+0	-16.783344E-9	-1.3864256E+0	49.960362E-12	-1.8431479E+0	244.28585E-6	-225.80714E-15	0.0000000E+0	-16.783344E-9	3.5799465E+0	52.747695E-12	-1.2401577E+0	158.15668E-6
194.99002E-12	-226.92110E-15	0.0000000E+0	-16.785588E-9	-1.9539628E+0	48.150491E-12	-1.8981626E+0	266.42258E-6	-241.02993E-15	0.0000000E+0	-16.785588E-9	2.8818922E+0	60.780825E-12	-1.4144158E+0	98.377401E-6
192.74554E-12	-254.21771E-15	0.0000000E+0	-16.787833E-9	684.30865E-3	53.630572E-12	-1.7257643E+0	198.84392E-6	-255.96081E-15	0.0000000E+0	-16.787833E-9	420.33219E-3	52.471340E-12	-1.6672857E+0	211.92771E-6
190.50100E-12	-235.94665E-15	0.0000000E+0	-16.790077E-9	215.06889E-3	51.305037E-12	-1.7350326E+0	220.66782E-6	-232.80951E-15	0.0000000E+0	-16.790077E-9	3.5874593E+0	56.767712E-12	-1.4603088E+0	186.13895E-6
188.25652E-12	-207.20436E-15	0.0000000E+0	-16.792322E-9	2.4651570E+0	49.243123E-12	-1.5253941E+0	240.77104E-6	-253.15451E-15	0.0000000E+0	-16.792322E-9	907.40204E-3	43.955273E-12	-1.7421371E+0	325.48432E-6
186.01204E-12	-215.99974E-15	0.0000000E+0	-16.794568E-9	-5.5421710E+0	55.778569E-12	-2.3083432E+0	161.95337E-6	-229.15497E-15	0.0000000E+0	-16.794568E-9	-9.4261599E+0	37.702216E-12	-2.5351007E+0	364.48371E-6
183.76756E-12	-229.77011E-15	0.0000000E+0	-16.796811E-9	-49.366310E-3	54.004232E-12	-1.9292295E+0	165.27595E-6	-245.98208E-15	0.0000000E+0	-16.796811E-9	895.37495E-3	49.191085E-12	-1.5057439E+0	208.63170E-6
181.52307E-12	-239.79159E-15	0.0000000E+0	-16.799056E-9	682.07896E-3	51.888972E-12	-1.7912148E+0	172.14430E-6	-239.35159E-15	0.0000000E+0	-16.799056E-9	4.1445823E+0	51.824822E-12	-1.3062174E+0	190.58438E-6
179.27859E-12	-223.28305E-15	0.0000000E+0	-16.801300E-9	-1.2937280E+0	44.369858E-12	-2.0089612E+0	267.88391E-6	-235.98343E-15	0.0000000E+0	-16.801300E-9	-174.75148E-3	46.245771E-12	-1.7517601E+0	247.35939E-6
177.03411E-12	-236.84738E-15	0.0000000E+0	-16.803545E-9	-1.2245708E+0	45.270218E-12	-2.0456922E+0	273.96315E-6	-239.81866E-15	0.0000000E+0	-16.803545E-9	-1.5014938E+0	45.155123E-12	-1.8357859E+0	245.75193E-6
174.78963E-12	-231.46624E-15	0.0000000E+0	-16.805789E-9	-168.78201E-3	50.832557E-12	-1.9240341E+0	225.52558E-6	-218.78487E-15	0.0000000E+0	-16.805789E-9	3.7037704E+0	44.337978E-12	-1.4297464E+0	235.04092E-6
172.54509E-12	-232.80696E-15	0.0000000E+0	-16.808034E-9	-1.3287048E+0	56.603534E-12	-2.0723264E+0	145.35530E-6	-245.06569E-15	0.0000000E+0	-16.808034E-9	4.8044209E+0	47.873851E-12	-1.4718705E+0	177.80805E-6
170.30061E-12	-255.51149E-15	0.0000000E+0	-16.810278E-9	1.0312943E+0	48.467220E-12	-1.8235141E+0	221.42351E-6	-239.41081E-15	0.0000000E+0	-16.810278E-9	2.2747438E+0	52.869448E-12	-1.7800274E+0	128.28666E-6
168.05612E-12	-247.57158E-15	0.0000000E+0	-16.812523E-9	2.4073668E+0	47.079979E-12	-1.6783432E+0	251.07013E-6	-244.77715E-15	0.0000000E+0	-16.812523E-9	-2.9392514E+0	46.644192E-12	-2.2301538E+0	199.47592E-6
165.81164E-12	-232.77821E-15	0.0000000E+0	-16.814766E-9	-3.2169936E+0	51.148003E-12	-2.1724756E+0	204.39744E-6	-228.92227E-15	0.0000000E+0	-16.814766E-9	2.5817077E+0	48.376202E-12	-1.7356975E+0	173.34754E-6
163.56716E-12	-237.98333E-15	0.0000000E+0	-16.817012E-9	-159.84531E-3	56.406640E-12	-1.9558060E+0	133.91522E-6	-244.69294E-15	0.0000000E+0	-16.817012E-9	2.7242334E+0	49.089073E-12	-1.7741325E+0	161.41401E-6
161.32268E-12	-231.63546E-15	0.0000000E+0	-16.819255E-9	-1.6455988E+0	53.025483E-12	-2.0829196E+0	153.80535E-6	-236.36296E-15	0.0000000E+0	-16.819255E-9	3.7918694E+0	53.024168E-12	-1.7891046E+0	119.30271E-6
159.07820E-12	-228.68450E-15	0.0000000E+0	-16.821501E-9	-3.1677921E+0	53.293595E-12	-2.3238530E+0	134.16036E-6	-235.70295E-15	0.0000000E+0	-16.821501E-9	-686.95110E-3	58.677889E-12	-2.2160945E+0	77.750963E-6
156.83371E-12	-243.54810E-15	0.0000000E+0	-16.823744E-9	-3.0363367E+0	48.549203E-12	-2.4263871E+0	187.21996E-6	-229.61315E-15	0.0000000E+0	-16.823744E-9	4.1068687E+0	53.897480E-12	-1.8254465E+0	158.77336E-6
154.58923E-12	-219.92296E-15	0.0000000E+0	-16.825989E-9	3.9526649E+0	45.638372E-12	-1.8058654E+0	229.94708E-6	-220.40568E-15	0.0000000E+0	-16.825989E-9	1.2195766E+0	50.649516E-12	-2.1495752E+0	199.02374E-6
152.34469E-12	-251.81040E-15	0.0000000E+0	-16.828235E-9	-1.5237503E+0	46.757605E-12	-2.1955183E+0	230.79177E-6	-226.36052E-15	0.0000000E+0	-16.828235E-9	3.0789411E+0	52.749582E-12	-2.0961242E+0	179.22578E-6
150.10021E-12	-229.37029E-15	0.0000000E+0	-16.830478E-9	3.2522078E+0	47.463408E-12	-1.7431855E+0	236.56293E-6	-231.15486E-15	0.0000000E+0	-16.830478E-9	2.4049647E+0	52.444493E-12	-2.2301748E+0	191.22958E-6
147.85573E-12	-223.58639E-15	0.0000000E+0	-16.832724E-9	1.0656812E+0	50.412008E-12	-1.8826107E+0	201.83758E-6	-223.71331E-15	0.0000000E+0	-16.832724E-9	-3.5043666E+0	52.341107E-12	-2.7206302E+0	207.26459E-6
145.61125E-12	-234.51537E-15	0.0000000E+0	-16.834967E-9	3.2861028E+0	47.203783E-12	-1.5925090E+0	242.14972E-6	-216.60390E-15	0.0000000E+0	-16.834967E-9	-47.695518E-3	49.922337E-12	-2.3663523E+0	232.27929E-6
143.36676E-12	-250.49377E-15	0.0000000E+0	-16.837213E-9	3.8023527E+0	49.731386E-12	-1.4653771E+0	222.46396E-6	-244.52201E-15	0.0000000E+0	-16.837213E-9	-2.9181533E+0	51.029989E-12	-2.5843062E+0	222.55487E-6
141.12228E-12	-238.62853E-15	0.0000000E+0	-16.839456E-9	-27.061664E-3	50.900326E-12	-1.7580029E+0	209.76209E-6	-228.21572E-15	0.0000000E+0	-16.839456E-9	-609.23851E-3	43.926234E-12	-2.3113167E+0	292.40845E-6
138.87780E-12	-247.02666E-15	0.0000000E+0	-16.841701E-9	-1.6974868E+0	53.110693E-12	-1.9630028E+0	178.51769E-6	-231.66931E-15	0.0000000E+0	-16.841701E-9	-2.8531215E+0	50.276967E-12	-2.4643157E+0	209.11859E-6
136.63332E-12	-250.89783E-15	0.0000000E+0	-16.843945E-9	-131.49668E-3	54.251211E-12	-1.8010013E+0	149.57800E-6	-232.29631E-15	0.0000000E+0	-16.843945E-9	26.642803E-3	56.054460E-12	-2.1708910E+0	162.08706E-6
134.38878E-12	-232.27855E-15	0.0000000E+0	-16.846190E-9	-1.1742641E+0	51.830918E-12	-1.9449285E+0	164.92906E-6	-240.87042E-15	0.0000000E+0	-16.846190E-9	-2.0724387E+0	45.805987E-12	-2.2902415E+0	274.37118E-6
132.14430E-12	-231.15781E-15	0.0000000E+0	-16.848434E-9	-4.1145020E+0	50.847142E-12	-2.2746031E+0	166.07133E-6	-232.57131E-15	0.0000000E+0	-16.848434E-9	2.1846075E+0	42.076339E-12	-1.9058884E+0	289.69863E-6
129.89981E-12	-228.81650E-15	0.0000000E+0	-16.850679E-9	837.39972E-3	51.742388E-12	-1.8619914E+0	150.44904E-6	-238.12465E-15	0.0000000E+0	-16.850679E-9	444.77004E-3	49.420114E-12	-2.1173158E+0	200.67801E-6
127.65533E-12	-252.34854E-15	0.0000000E+0	-16.852923E-9	-283.74147E-3	47.341440E-12	-1.9600173E+0	202.77701E-6	-237.71341E-15	0.0000000E+0	-16.852923E-9	668.28591E-3	49.835129E-12	-2.1029220E+0	201.37646E-6
125.41085E-12	-250.68543E-15	0.0000000E+0	-16.855168E-9	-465.59507E-3	44.213466E-12	-1.9848626E+0	256.27695E-6	-247.52926E-15	0.0000000E+0	-16.855168E-9	3.8763552E+0	47.423773E-12	-1.8863091E+0	219.61512E-6
123.16637E-12	-246.53841E-15	0.0000000E+0	-16.857411E-9	-3.6446459E+0	50.265705E-12	-2.3423359E+0	202.74923E-6	-231.88932E-15	0.0000000E+0	-16.857411E-9	5.1301160E+0	52.946956E-12	-1.8673463E+0	159.73829E-6
120.92188E-12	-234.77853E-15	0.0000000E+0	-16.859657E-9	-6.6590533E+0	44.700584E-12	-2.7423077E+0	268.09369E-6	-225.11878E-15	0.0000000E+0	-16.859657E-9	1.2306762E+0	44.950273E-12	-2.3013277E+0	244.14290E-6
118.67740E-12	-223.83558E-15	0.0000000E+0	-16.861902E-9	-1.0618210E+0	47.797415E-12	-2.3950751E+0	245.44710E-6	-227.93142E-15	0.0000000E+0	-16.861902E-9	2.1959479E+0	48.475651E-12	-2.2911749E+0	191.83318E-6
116.43292E-12	-241.35105E-15	0.0000000E+0	-16.864146E-9	-1.8195035E+0	50.520910E-12	-2.4165416E+0	219.04186E-6	-226.46079E-15	0.0000000E+0	-16.864146E-9	-1.7270521E+0	50.133082E-12	-2.6331327E+0	172.50812E-6
114.18838E-12	-248.89962E-15	0.0000000E+0	-16.866391E-9	-777.68201E-3	55.089482E-12	-2.4004676E+0	165.15219E-6	-236.04648E-15	0.0000000E+0	-16.866391E-9	-705.04832E-3	56.090695E-12	-2.5230837E+0	123.59759E-6
111.94390E-12	-224.32678E-15	0.0000000E+0	-16.868634E-9	2.8756449E+0	51.306424E-12	-2.0680707E+0	190.08212E-6	-241.62817E-15	0.0000000E+0	-16.868634E-9	-1.6341498E+0	57.158899E-12	-2.5931470E+0	132.81713E-6
109.69942E-12	-225.48982E-15	0.0000000E+0	-16.870880E-9	-1.2928268E+0	49.303641E-12	-2.4062657E+0	211.50532E-6	-229.67492E-15	0.0000000E+0	-16.870880E-9	4.9257436E+0	42.457492E-12	-1.9968115E+0	292.63741E-6
107.45493E-12	-235.72664E-15	0.0000000E+0	-16.873123E-9	-4.7767620E+0	57.154455E-12	-2.8076727E+0	113.21271E-6	-247.40320E-15	0.0000000E+0	-16.873123E-9	1.1150950E+0	45.235517E-12	-2.4048092E+0	233.30773E-6
105.21045E-12	-233.11160E-15	0.0000000E+0	-16.875369E-9	-501.98698E-3	52.856032E-12	-2.4808562E+0	144.65643E-6	-237.52007E-15	0.0000000E+0	-16.875369E-9	2.5121627E+0	46.405543E-12	-2.3559828E+0	207.95922E-6
102.96597E-12	-233.94421E-15	0.0000000E+0	-16.877612E-9	2.0210588E+0	52.505309E-12	-2.2760093E+0	139.54613E-6	-229.64023E-15	0.0000000E+0	-16.877612E-9	544.59798E-3	48.510175E-12	-2.5162363E+0	171.50595E-6
100.72149E-12	-227.97413E-15	0.0000000E+0	-16.879858E-9	1.8487616E+0	46.262636E-12	-2.2075188E+0	208.00720E-6	-225.01894E-15	0.0000000E+0	-16.879858E-9	-2.4847412E+0	57.209185E-12	-2.7723725E+0	94.146730E-6
98.477004E-12	-253.21376E-15	0.0000000E+0	-16.882101E-9	-2.9725380E+0	47.733331E-12	-2.6735122E+0	205.29599E-6	-225.80713E-15	0.0000000E+0	-16.882101E-9	3.5065291E+0	53.276616E-12	-2.2607796E+0	153.16137E-6
96.232466E-12	-235.47828E-15	0.0000000E+0	-16.884346E-9	-989.16519E-3	49.781772E-12	-2.5360093E+0	187.23862E-6	-239.41970E-15	0.0000000E+0	-16.884346E-9	6.2242169E+0	49.478713E-12	-2.1576002E+0	195.98048E-6
93.987984E-12	-246.29981E-15	0.0000000E+0	-16.886590E-9	2.4900172E+0	49.658645E-12	-2.2213261E+0	187.22654E-6	-219.28368E-15	0.0000000E+0	-16.886590E-9	3.4363918E+0	51.533139E-12	-2.5879550E+0	178.14607E-6
91.743502E-12	-243.27521E-15	0.0000000E+0	-16.888835E-9	-2.9506712E+0	51.358764E-12	-2.6871738E+0	167.06985E-6	-215.42266E-15	0.0000000E+0	-16.888835E-9	-5.8446836E+0	49.682820E-12	-3.3454149E+0	199.76267E-6
89.499019E-12	-248.01412E-15	0.0000000E+0	-16.891081E-9	291.36425E-3	45.394681E-12	-2.4498885E+0	238.14813E-6	-219.89207E-15	0.0000000E+0	-16.891081E-9	-86.855844E-3	46.477728E-12	-2.7240338E+0	226.67109E-6
87.254537E-12	-235.71986E-15	0.0000000E+0	-16.893324E-9	-3.5049155E+0	51.849684E-12	-2.8415215E+0	173.65671E-6	-230.17203E-15	0.0000000E+0	-16.893324E-9	3.5619698E+0	46.370928E-12	-2.4615235E+0	208.48998E-6
85.010055E-12	-248.12455E-15	0.0000000E+0	-16.895569E-9	-2.5492821E+0	53.155095E-12	-2.9099572E+0	150.90694E-6	-229.56027E-15	0.0000000E+0	-16.895569E-9	903.67132E-3	46.680663E-12	-2.7512472E+0	198.17910E-6
82.765572E-12	-235.80787E-15	0.0000000E+0	-16.897813E-9	-707.05378E-3	51.245258E-12	-2.7628551E+0	160.46166E-6	-236.12519E-15	0.0000000E+0	-16.897813E-9	2.0464919E+0	47.474410E-12	-2.7187805E+0	174.95376E-6
80.521090E-12	-242.84538E-15	0.0000000E+0	-16.900058E-9	1.6997160E+0	45.040176E-12	-2.5541334E+0	236.56547E-6	-254.72034E-15	0.0000000E+0	-16.900058E-9	-1.1402646E+0	46.896695E-12	-3.0501435E+0	172.39538E-6
78.276607E-12	-218.60041E-15	0.0000000E+0	-16.902302E-9	-676.26274E-3	46.438412E-12	-2.7763381E+0	238.91235E-6	-227.00868E-15	0.0000000E+0	-16.902302E-9	-5.9343762E+0	47.049174E-12	-3.3390808E+0	156.51277E-6
76.032070E-12	-236.98613E-15	0.0000000E+0	-16.904547E-9	305.15242E-3	45.905734E-12	-2.6728518E+0	257.30184E-6	-230.75292E-15	0.0000000E+0	-16.904547E-9	-225.38818E-3	53.370534E-12	-2.7486205E+0	87.704298E-6
73.787587E-12	-240.56793E-15	0.0000000E+0	-16.906791E-9	-325.18849E-3	49.907956E-12	-2.7314155E+0	218.94080E-6	-235.78630E-15	0.0000000E+0	-16.906791E-9	-2.8548591E+0	49.226692E-12	-2.9710085E+0	141.24534E-6
71.543105E-12	-226.55090E-15	0.0000000E+0	-16.909036E-9	2.8537695E+0	56.089772E-12	-2.4635684E+0	140.17010E-6	-233.81050E-15	0.0000000E+0	-16.909036E-9	698.70728E-3	50.746407E-12	-2.6363399E+0	121.60698E-6
69.298622E-12	-246.19911E-15	0.0000000E+0	-16.911279E-9	2.5991380E+0	53.744991E-12	-2.4192238E+0	146.45883E-6	-226.35840E-15	0.0000000E+0	-16.911279E-9	8.6871910E+0	49.473380E-12	-2.1214762E+0	139.10640E-6
67.054140E-12	-231.70189E-15	0.0000000E+0	-16.913525E-9	114.18705E-3	49.835962E-12	-2.5366549E+0	180.65740E-6	-230.84895E-15	0.0000000E+0	-16.913525E-9	1.0581871E+0	47.474222E-12	-2.9249694E+0	152.84134E-6
64.809658E-12	-237.73244E-15	0.0000000E+0	-16.915768E-9	-5.7191863E+0	46.380181E-12	-3.1334138E+0	226.89137E-6	-228.39890E-15	0.0000000E+0	-16.915768E-9	2.8704979E+0	53.478569E-12	-2.7977686E+0	90.167014E-6
62.565175E-12	-225.38828E-15	0.0000000E+0	-16.918014E-9	1.9174387E+0	49.099235E-12	-2.5121460E+0	206.21062E-6	-221.45576E-15	0.0000000E+0	-16.918014E-9	4.3698740E+0	57.630740E-12	-2.7829070E+0	60.283848E-6
60.320693E-12	-242.61181E-15	0.0000000E+0	-16.920257E-9	-1.7082126E+0	52.016180E-12	-2.8191128E+0	171.75218E-6	-215.42944E-15	0.0000000E+0	-16.920257E-9	-436.48323E-3	54.559305E-12	-3.2677786E+0	121.60597E-6
58.076155E-12	-226.10287E-15	0.0000000E+0	-16.922503E-9	-3.1542609E+0	52.191321E-12	-3.0285704E+0	161.45561E-6	-232.88904E-15	0.0000000E+0	-16.922503E-9	-126.71815E-3	44.850582E-12	-3.2214484E+0	226.40916E-6
55.831673E-12	-248.42536E-15	0.0000000E+0	-16.924748E-9	-3.7832103E+0	52.119843E-12	-3.1247067E+0	152.46580E-6	-234.03135E-15	0.0000000E+0	-16.924748E-9	5.8724484E+0	47.627902E-12	-2.7812240E+0	182.93592E-6
53.587190E-12	-255.82542E-15	0.0000000E+0	-16.926991E-9	-602.94801E-3	54.446510E-12	-2.9721217E+0	122.16029E-6	-250.60675E-15	0.0000000E+0	-16.926991E-9	895.69610E-3	51.182350E-12	-3.3211555E+0	141.04870E-6
51.342708E-12	-239.45692E-15	0.0000000E+0	-16.929237E-9	586.14844E-3	51.271376E-12	-2.8379068E+0	137.35353E-6	-244.83510E-15	0.0000000E+0	-16.929237E-9	-4.4551343E-3	49.531421E-12	-3.4342165E+0	159.79966E-6
49.098225E-12	-222.26004E-15	0.0000000E+0	-16.931480E-9	1.9640781E+0	46.141556E-12	-2.7080412E+0	200.88624E-6	-228.62951E-15	0.0000000E+0	-16.931480E-9	-606.82535E-3	55.935270E-12	-3.4742918E+0	106.60991E-6
46.853743E-12	-232.04629E-15	0.0000000E+0	-16.933726E-9	-4.3719702E+0	50.441810E-12	-3.3137822E+0	160.10960E-6	-214.62050E-15	0.0000000E+0	-16.933726E-9	-3.7376099E+0	53.587690E-12	-3.6821668E+0	140.98491E-6
44.609261E-12	-227.89756E-15	0.0000000E+0	-16.935969E-9	4.8831120E+0	48.128754E-12	-2.5070930E+0	185.64756E-6	-242.11216E-15	0.0000000E+0	-16.935969E-9	-2.5523379E+0	53.931644E-12	-3.5262871E+0	158.76468E-6
42.364778E-12	-236.34941E-15	0.0000000E+0	-16.938214E-9	374.48773E-3	47.536333E-12	-2.8146510E+0	200.06434E-6	-253.38976E-15	0.0000000E+0	-16.938214E-9	-344.93354E-3	45.891135E-12	-3.2520669E+0	237.26714E-6
40.120296E-12	-251.52398E-15	0.0000000E+0	-16.940458E-9	-3.5302241E+0	45.105836E-12	-3.2140646E+0	240.34485E-6	-232.34583E-15	0.0000000E+0	-16.940458E-9	-1.0503194E+0	46.406965E-12	-3.3010330E+0	224.09060E-6
37.875758E-12	-230.41362E-15	0.0000000E+0	-16.942703E-9	-1.4732729E+0	48.406820E-12	-3.0795615E+0	215.46945E-6	-243.26125E-15	0.0000000E+0	-16.942703E-9	1.7918925E+0	49.925834E-12	-3.0477273E+0	179.22361E-6
35.631276E-12	-228.93157E-15	0.0000000E+0	-16.944947E-9	3.3734217E+0	51.669599E-12	-2.6861801E+0	174.79608E-6	-224.40505E-15	0.0000000E+0	-16.944947E-9	4.2175145E+0	57.165547E-12	-2.9441307E+0	113.46043E-6
33.386793E-12	-240.58273E-15	0.0000000E+0	-16.947192E-9	136.43900E-3	52.303648E-12	-2.8875527E+0	156.21600E-6	-223.96717E-15	0.0000000E+0	-16.947192E-9	1.7779552E+0	52.205823E-12	-3.2770951E+0	186.66494E-6
31.142311E-12	-247.48104E-15	0.0000000E+0	-16.949436E-9	-1.2117664E+0	49.871288E-12	-3.0330434E+0	179.77519E-6	-227.27649E-15	0.0000000E+0	-16.949436E-9	-2.7480338E+0	47.003110E-12	-3.6047232E+0	237.41230E-6
28.897829E-12	-230.49358E-15	0.0000000E+0	-16.951681E-9	-6.0664344E+0	53.765385E-12	-3.5923898E+0	135.31311E-6	-224.51886E-15	0.0000000E+0	-16.951681E-9	-1.6375747E+0	45.808170E-12	-3.4355540E+0	239.73617E-6
26.653346E-12	-234.48406E-15	0.0000000E+0	-16.953924E-9	-3.4292152E+0	53.944096E-12	-3.5265195E+0	110.76758E-6	-253.09488E-15	0.0000000E+0	-16.953924E-9	4.1872215E+0	48.960766E-12	-3.0095067E+0	199.59707E-6
24.408864E-12	-252.36378E-15	0.0000000E+0	-16.956170E-9	2.1401410E+0	43.493324E-12	-3.0435970E+0	232.74728E-6	-234.18577E-15	0.0000000E+0	-16.956170E-9	1.2598439E+0	42.747091E-12	-3.2971003E+0	252.03804E-6
22.164381E-12	-247.72176E-15	0.0000000E+0	-16.958415E-9	-6.2431121E+0	48.031589E-12	-3.8430376E+0	200.60271E-6	-224.84843E-15	0.0000000E+0	-16.958415E-9	2.0207019E+0	51.212680E-12	-3.2998271E+0	143.79647E-6
19.919844E-12	-262.12802E-15	0.0000000E+0	-16.960659E-9	-6.5876942E+0	51.225788E-12	-4.0104542E+0	168.43017E-6	-234.81575E-15	0.0000000E+0	-16.960659E-9	-162.26505E-3	46.410462E-12	-3.5015197E+0	195.98025E-6
17.675361E-12	-241.87862E-15	0.0000000E+0	-16.962904E-9	958.02975E-3	49.980801E-12	-3.4156005E+0	177.97307E-6	-245.70664E-15	0.0000000E+0	-16.962904E-9	2.4343352E+0	48.465943E-12	-3.2900264E+0	162.54417E-6
15.430879E-12	-240.26628E-15	0.0000000E+0	-16.965148E-9	4.3705225E+0	46.282967E-12	-3.0692346E+0	224.20569E-6	-225.30832E-15	0.0000000E+0	-16.965148E-9	3.6844873E+0	50.600135E-12	-3.2715421E+0	139.62630E-6
